component,explained_variance_ratio,cumulative_explained_variance,residual_variance
401,0.000273302,0.8401535,0.15984648
402,0.0002719363,0.84042543,0.15957457
403,0.00027143903,0.8406969,0.15930313
404,0.00027029833,0.8409672,0.15903282
405,0.0002695886,0.84123677,0.15876323
406,0.00026893322,0.8415057,0.1584943
407,0.00026750012,0.8417732,0.15822679
408,0.00026724176,0.8420405,0.15795952
409,0.00026712986,0.8423076,0.15769237
410,0.00026626635,0.8425739,0.15742612
411,0.00026556756,0.8428394,0.15716058
412,0.0002644255,0.8431038,0.15689617
413,0.00026404258,0.8433679,0.15663213
414,0.00026296877,0.84363085,0.15636915
415,0.0002625243,0.84389335,0.15610665
416,0.0002609116,0.84415424,0.15584576
417,0.00026019453,0.8444144,0.15558559
418,0.00025942808,0.8446738,0.15532619
419,0.000259003,0.8449328,0.1550672
420,0.00025752012,0.8451903,0.15480971
421,0.00025672623,0.845447,0.154553
422,0.00025585876,0.8457029,0.15429711
423,0.00025541786,0.8459583,0.15404171
424,0.00025474397,0.84621304,0.15378696
425,0.00025444786,0.8464675,0.1535325
426,0.00025322736,0.8467207,0.1532793
427,0.0002528378,0.84697354,0.15302646
428,0.00025176903,0.8472253,0.15277469
429,0.0002515101,0.84747684,0.15252316
430,0.00025075313,0.8477276,0.1522724
431,0.00024993415,0.8479775,0.15202248
432,0.00024896898,0.8482265,0.15177351
433,0.0002482897,0.8484748,0.1515252
434,0.00024800026,0.8487228,0.15127718
435,0.00024693305,0.84896976,0.15103024
436,0.00024659655,0.84921634,0.15078366
437,0.0002461688,0.8494625,0.15053749
438,0.00024570985,0.8497082,0.1502918
439,0.00024470012,0.8499529,0.15004712
440,0.00024405096,0.8501969,0.1498031
441,0.00024310323,0.85044,0.14955997
442,0.00024298656,0.85068303,0.14931697
443,0.00024142832,0.85092443,0.14907557
444,0.00024099904,0.8511654,0.14883459
445,0.00024001785,0.85140544,0.14859456
446,0.00023931103,0.85164475,0.14835525
447,0.00023891787,0.85188365,0.14811635
448,0.00023825916,0.8521219,0.14787811
449,0.000237372,0.85235924,0.14764076
450,0.00023720054,0.85259646,0.14740354
451,0.00023620637,0.8528327,0.14716733
452,0.0002360789,0.85306877,0.14693123
453,0.0002350026,0.8533038,0.14669621
454,0.00023385855,0.8535376,0.14646238
455,0.00023325242,0.85377085,0.14622915
456,0.00023236086,0.8540032,0.14599681
457,0.00023188136,0.85423505,0.14576495
458,0.00023152342,0.85446656,0.14553344
459,0.00023106889,0.85469764,0.14530236
460,0.00023033397,0.85492796,0.14507204
461,0.00022978877,0.85515773,0.14484227
462,0.0002288655,0.8553866,0.14461339
463,0.00022869497,0.8556153,0.14438468
464,0.00022856017,0.8558439,0.1441561
465,0.00022775528,0.85607165,0.14392835
